,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t9,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,F
2267,0.17625,0.27724,0.36951,0.4443,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29858,0.24886999999999998,0.1519,0.04141,0.068895,0.17582,0.27683,0.36912,0.44401999999999997,0.49823999999999996,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35014,0.29771,0.24821999999999997,0.15142,0.040952999999999996,0.069336,1
4139,0.26557,0.37528,0.47426999999999997,0.55897,0.62168,0.66495,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.5350699999999999,0.46574,0.40688,0.33064,0.21903000000000003,0.097678,0.025999,0.14812,0.26555,0.37525,0.47423999999999994,0.55895,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21900999999999998,0.097651,0.026026999999999998,0.14815,8
509,0.22308000000000003,0.33233,0.42994,0.50757,0.57081,0.62408,0.66481,0.68805,0.6925399999999999,0.67798,0.64471,0.5936100000000001,0.5261,0.44411999999999996,0.35405,0.28575,0.23808,0.13749,0.016142,0.10585,0.22315,0.3324,0.42998000000000003,0.50756,0.57082,0.62415,0.66489,0.68814,0.69263,0.67808,0.64481,0.5937100000000001,0.5262100000000001,0.44423999999999997,0.35420999999999997,0.28602,0.23831,0.1376,0.016227000000000002,0.10577,7
1114,0.38155,0.4905,0.58517,0.65875,0.70791,0.73931,0.75963,0.76126,0.74248,0.70327,0.6460899999999999,0.57403,0.48603999999999997,0.38859,0.31064,0.23035,0.12437000000000001,0.009277200000000001,0.13472,0.26186,0.38182,0.4908,0.58553,0.65946,0.7086600000000001,0.73993,0.76005,0.76165,0.74287,0.7036399999999999,0.64632,0.57417,0.48616000000000004,0.38824000000000003,0.30933,0.22908,0.12445999999999999,0.009263200000000001,0.13429000000000002,0.26145,5
3469,0.24714,0.36121,0.46386000000000005,0.5484,0.6081300000000001,0.65199,0.68834,0.70843,0.70922,0.68998,0.65286,0.60082,0.53147,0.44848999999999994,0.36496,0.30661,0.2469,0.13225,0.0069766,0.12487999999999999,0.24722,0.3613,0.46396000000000004,0.5485800000000001,0.60831,0.6521399999999999,0.68843,0.7085100000000001,0.70931,0.69007,0.65294,0.6009,0.53155,0.44856999999999997,0.36507,0.30675,0.24700999999999998,0.13234,0.0070117,0.12479000000000001,2
231,0.17581,0.27681999999999995,0.36911,0.44401999999999997,0.49823,0.5475800000000001,0.58912,0.61483,0.62365,0.61527,0.5899399999999999,0.5484100000000001,0.49194,0.42268,0.35013,0.29771,0.24821,0.15141,0.040945,0.069344,0.17625,0.27725,0.36951999999999996,0.44431000000000004,0.49851999999999996,0.54801,0.58955,0.61527,0.6241,0.6157199999999999,0.5904,0.54887,0.49241999999999997,0.42318999999999996,0.35089000000000004,0.29859,0.24888000000000002,0.15191,0.041419,0.068886,1
4750,0.32006999999999997,0.42539,0.51845,0.59013,0.63966,0.68087,0.70953,0.71942,0.70997,0.68137,0.63441,0.5704199999999999,0.49154,0.40353,0.32706,0.25021,0.15494000000000002,0.03676,0.08546799999999999,0.2056,0.32006999999999997,0.42539,0.51844,0.59008,0.63961,0.68087,0.70953,0.71942,0.70998,0.68138,0.63442,0.57044,0.49157,0.40363000000000004,0.32729,0.25042,0.155,0.036785000000000005,0.08546000000000001,0.2056,6
6573,0.22308000000000003,0.33233,0.42995,0.50757,0.57081,0.62408,0.66481,0.68805,0.6925399999999999,0.67799,0.64471,0.5936100000000001,0.5261100000000001,0.44413,0.35406,0.28575,0.23809,0.13749,0.016146,0.10585,0.22315,0.3324,0.42998000000000003,0.50756,0.57082,0.6241399999999999,0.66489,0.68813,0.69263,0.67807,0.6448,0.5937,0.5262100000000001,0.44423999999999997,0.35420999999999997,0.28601,0.23831,0.13759000000000002,0.016225,0.10577,7
3829,0.24611999999999998,0.3602,0.46284,0.54732,0.6070399999999999,0.65091,0.6873,0.7074,0.7082,0.68897,0.6519,0.5999,0.53056,0.44763000000000003,0.36458,0.30654000000000003,0.24634,0.13127,0.006732300000000001,0.12585,0.24819000000000002,0.36227,0.46493,0.5496,0.60935,0.65317,0.6894100000000001,0.70949,0.71028,0.69103,0.65386,0.60178,0.53242,0.44938,0.36544,0.30682,0.24754,0.13327999999999998,0.007318300000000001,0.12385999999999998,2
2070,0.38372,0.49265,0.58728,0.6606,0.70973,0.74124,0.76168,0.7633300000000001,0.74456,0.70536,0.6482899999999999,0.5763,0.48835,0.3912,0.31377,0.23342,0.12662,0.009495,0.13262000000000002,0.25978,0.37976,0.48876000000000003,0.58353,0.65769,0.70692,0.73812,0.7581100000000001,0.75968,0.7409,0.70167,0.64425,0.57201,0.48398,0.38582,0.30635999999999997,0.22615,0.1223,0.0091352,0.13627999999999998,0.26342,5
1759,0.37212,0.47941999999999996,0.57348,0.64828,0.69455,0.72609,0.7458100000000001,0.74743,0.72924,0.69113,0.63541,0.56511,0.4793,0.38475,0.30868,0.2285,0.12315999999999999,0.0090091,0.13057,0.25506,0.37273,0.48003,0.57409,0.64888,0.69515,0.7267,0.74642,0.74805,0.7298600000000001,0.6917399999999999,0.63602,0.56572,0.47991000000000006,0.38528,0.30911,0.22893000000000002,0.12374,0.0090663,0.12994,0.25444,3
3970,0.32006999999999997,0.42539,0.51845,0.59013,0.63966,0.68087,0.70953,0.71942,0.70997,0.68137,0.63441,0.57043,0.49154,0.40353,0.32706,0.25021,0.15494000000000002,0.036761,0.085467,0.2056,0.32006999999999997,0.42539,0.51844,0.59008,0.63961,0.68087,0.70953,0.71942,0.70997,0.68138,0.63442,0.57044,0.49156000000000005,0.40363000000000004,0.32729,0.25042,0.155,0.036784,0.085461,0.2056,6
1452,0.24723,0.36130999999999996,0.46397,0.5485800000000001,0.60832,0.65215,0.68843,0.7085199999999999,0.70931,0.69007,0.65295,0.60091,0.53156,0.44858000000000003,0.36508,0.30676,0.24702,0.13235,0.007013500000000001,0.12479000000000001,0.24713000000000002,0.36121,0.46386000000000005,0.5484,0.6081300000000001,0.65199,0.68833,0.7084199999999999,0.70922,0.68998,0.65286,0.60082,0.53147,0.44848000000000005,0.36495,0.30661,0.2469,0.13225,0.006974500000000001,0.12487999999999999,2
1903,0.3804,0.48936999999999997,0.58407,0.65778,0.70696,0.73831,0.75856,0.76017,0.74139,0.70217,0.64493,0.5728300000000001,0.48482,0.38722,0.309,0.22873000000000002,0.12318,0.009202600000000002,0.13583,0.26295,0.3829,0.49187,0.58658,0.66037,0.7095600000000001,0.74087,0.76107,0.76268,0.7439,0.70467,0.64741,0.5753,0.48731,0.38952,0.31089,0.23062,0.12559,0.0093664,0.13324,0.26041,5
3784,0.17833,0.2817,0.37524,0.44973,0.50885,0.5603899999999999,0.60333,0.6302,0.63966,0.63139,0.60564,0.56316,0.50526,0.43408,0.35843,0.30551999999999996,0.25756,0.15885,0.045231,0.068257,0.17815,0.28153,0.37508,0.44959,0.50871,0.56021,0.60315,0.63002,0.63947,0.63121,0.60545,0.56297,0.50507,0.43387,0.35813,0.30516,0.25728,0.15865,0.045035000000000006,0.068446,4
4093,0.16079000000000002,0.08442999999999999,0.0091541,0.07460599999999999,0.14623,0.2038,0.24591999999999997,0.27164,0.28047,0.27257,0.24953000000000003,0.22704000000000002,0.20988,0.179,0.099656,0.006548100000000001,0.099368,0.20801,0.31913,0.43008,0.53801,0.6402899999999999,0.7343,0.8176,0.88786,0.93866,0.9656899999999999,0.98285,0.9905299999999999,0.9818100000000001,0.9562799999999999,0.9144399999999999,0.8573,0.7863600000000001,0.70349,0.61112,0.51278,0.42961000000000005,0.36480999999999997,0.29941999999999996,1
5627,0.41428000000000004,0.51575,0.60324,0.66198,0.70522,0.7438,0.76654,0.76939,0.75189,0.71454,0.6584,0.58516,0.49706000000000006,0.39825,0.30149000000000004,0.21336999999999998,0.12136,0.025154,0.11093,0.23218000000000003,0.34435,0.44638999999999995,0.53487,0.60632,0.6451399999999999,0.67237,0.69301,0.69585,0.6786300000000001,0.64157,0.5857,0.51269,0.4249,0.32743,0.23705,0.15285,0.059254999999999995,0.048343000000000004,0.17982,0.29878000000000005,9
879,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006120899999999999,0.12289000000000001,0
5346,0.17815,0.28153,0.37508,0.44959,0.50871,0.56021,0.60315,0.63002,0.63947,0.63121,0.60545,0.56297,0.50507,0.43387,0.35813,0.30516,0.25728,0.15865,0.045035000000000006,0.068446,0.17833,0.2817,0.37524,0.44973,0.50885,0.5603899999999999,0.60333,0.6302,0.63966,0.63139,0.60564,0.56316,0.50526,0.43408,0.35843,0.30551999999999996,0.25756,0.15885,0.04523,0.068257,4
3442,0.3728,0.4801,0.57416,0.64895,0.69522,0.72677,0.74649,0.74812,0.72993,0.69181,0.6360899999999999,0.56579,0.47998,0.38534,0.30916,0.22898000000000002,0.12380999999999999,0.0090733,0.12987,0.25437,0.37206,0.47936000000000006,0.5734199999999999,0.64822,0.6944899999999999,0.7260300000000001,0.74574,0.74737,0.72918,0.69106,0.63535,0.56505,0.47923999999999994,0.38469000000000003,0.30864,0.22846,0.1231,0.0090031,0.13064,0.25513,3
3499,0.17582,0.27681999999999995,0.36912,0.44401999999999997,0.49823,0.5475899999999999,0.58912,0.6148399999999999,0.62365,0.61527,0.5899399999999999,0.5484100000000001,0.49195,0.42268999999999995,0.35014,0.29772,0.24821999999999997,0.15142,0.040949,0.06934,0.17625,0.27724,0.36951999999999996,0.44431000000000004,0.49851999999999996,0.54801,0.58955,0.61527,0.6240899999999999,0.6157199999999999,0.59039,0.54886,0.49241,0.42318999999999996,0.35088,0.29858,0.24886999999999998,0.1519,0.041415,0.06888999999999999,1
1676,0.52732,0.62387,0.70429,0.7734,0.83511,0.87946,0.9058299999999999,0.9129999999999999,0.89925,0.8660700000000001,0.8154600000000001,0.75721,0.70207,0.63403,0.53285,0.41244,0.28404,0.15164,0.028558999999999998,0.10649000000000002,0.22944,0.33921999999999997,0.43522,0.51499,0.57608,0.6138399999999999,0.62538,0.61792,0.59555,0.55469,0.4949,0.41734,0.32355,0.21609,0.098977,0.022451,0.11939000000000001,0.20439000000000002,0.299,0.42036,5
6660,0.26557,0.37528,0.47426999999999997,0.55897,0.62169,0.66495,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.5350699999999999,0.46574,0.40688,0.33064,0.21903000000000003,0.097678,0.025999,0.14812,0.26554,0.37525,0.47423999999999994,0.55895,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21900999999999998,0.09765,0.026026999999999998,0.14815,8
904,0.37276,0.48006000000000004,0.57412,0.6489,0.69518,0.72672,0.74644,0.74807,0.72988,0.69176,0.6360399999999999,0.5657399999999999,0.47993,0.3853,0.30912,0.22894,0.12376,0.009068399999999999,0.12992,0.25442,0.3721,0.4794,0.57347,0.6482600000000001,0.6945399999999999,0.72607,0.74579,0.74742,0.72923,0.69111,0.63539,0.5651,0.47928999999999994,0.38474,0.30867,0.22849,0.12314000000000001,0.0090074,0.13059,0.25508000000000003,3
5452,0.32015,0.42546999999999996,0.51853,0.59026,0.63977,0.68095,0.7096,0.71949,0.71004,0.6814399999999999,0.63448,0.5705,0.49162,0.40363000000000004,0.3272,0.25035,0.15503,0.036839,0.085391,0.20553000000000002,0.32,0.42532,0.51836,0.58995,0.63951,0.6808,0.7094699999999999,0.71936,0.70991,0.6813100000000001,0.63435,0.57038,0.4915,0.40354,0.32716,0.25029,0.15492,0.036713,0.085529,0.20565999999999998,6
1755,0.17587,0.27687,0.36916,0.44405,0.49827,0.5476300000000001,0.58917,0.6148899999999999,0.6237,0.61532,0.59,0.5484600000000001,0.49200000000000005,0.42273999999999995,0.35022,0.2978,0.24828000000000003,0.15147,0.041000999999999996,0.06929,0.1762,0.27719,0.36946999999999997,0.44428,0.49849,0.54796,0.5895,0.61522,0.6240399999999999,0.6156699999999999,0.59034,0.54881,0.49236,0.42313,0.35081,0.2985,0.24881,0.15185,0.041362,0.06894199999999999,1
1616,0.24777,0.36185,0.46451000000000003,0.54915,0.6088899999999999,0.65271,0.68898,0.70906,0.70985,0.6906100000000001,0.65346,0.6014,0.53204,0.44903000000000004,0.36528,0.30678,0.24731,0.13287000000000002,0.0071742,0.12427,0.24661999999999998,0.36069,0.46334,0.54786,0.60758,0.65144,0.68781,0.70791,0.7087,0.68947,0.65237,0.60035,0.53101,0.44805,0.36477,0.30658,0.24661999999999998,0.13175,0.0068444000000000005,0.12537,2
5528,0.2231,0.33235,0.42996,0.50759,0.57082,0.6241,0.66483,0.68807,0.6925600000000001,0.6779999999999999,0.64473,0.59363,0.52612,0.44415,0.35408,0.28578000000000003,0.23811,0.13751,0.016162,0.10583,0.22313000000000002,0.33238,0.42996,0.50755,0.5708,0.6241300000000001,0.66487,0.68812,0.6926100000000001,0.67806,0.64479,0.5936899999999999,0.5261899999999999,0.44422,0.35419,0.28599,0.23828000000000002,0.13758,0.016208,0.10579000000000001,7
1760,0.17815,0.28153,0.37508,0.44959,0.50871,0.56021,0.60315,0.63002,0.63947,0.63121,0.60545,0.56297,0.50507,0.43387,0.35813,0.30516,0.25728,0.15865,0.045035000000000006,0.068446,0.17833,0.2817,0.37524,0.44973,0.50885,0.5603899999999999,0.60333,0.6302,0.63966,0.63139,0.60564,0.56316,0.50526,0.43408,0.35843,0.30551999999999996,0.25756,0.15885,0.04523,0.068257,4
5037,0.38040999999999997,0.48938000000000004,0.58407,0.65779,0.70697,0.73832,0.75856,0.76018,0.7414,0.70218,0.64494,0.57284,0.48483000000000004,0.38723,0.30901,0.22874,0.12319000000000001,0.009203,0.13582,0.26295,0.3829,0.49187,0.58657,0.6603600000000001,0.70954,0.7408600000000001,0.76107,0.76267,0.7438899999999999,0.70467,0.64741,0.5753,0.4873,0.38952,0.31088000000000005,0.23060999999999998,0.12558,0.0093656,0.13324,0.26041,5
3783,0.21345,0.32276,0.42048,0.4982,0.5613100000000001,0.61444,0.65518,0.67845,0.68298,0.66846,0.6352399999999999,0.58419,0.51675,0.43493999999999994,0.3463,0.2814,0.23326999999999998,0.12837,0.0083793,0.11506,0.23228000000000001,0.34148,0.43896999999999997,0.51646,0.5798399999999999,0.6332899999999999,0.67403,0.69724,0.7017,0.68711,0.6538,0.60265,0.53508,0.45298,0.36185,0.29039,0.24216,0.14622000000000002,0.024694,0.09702999999999999,7
1923,0.37878,0.48061000000000004,0.56892,0.63461,0.67325,0.7070000000000001,0.72915,0.7320800000000001,0.71473,0.67752,0.62152,0.5484,0.46046000000000004,0.36227,0.26857,0.1826,0.089972,0.023398,0.14656,0.26609,0.37817,0.48002,0.56831,0.63421,0.67277,0.70636,0.72849,0.73142,0.71407,0.67686,0.62087,0.54774,0.4598,0.36159,0.26785,0.18189,0.08932899999999999,0.023459,0.14719000000000002,0.26666,9
584,0.17594,0.27694,0.36923,0.44411999999999996,0.49833,0.5477,0.58924,0.61495,0.6237699999999999,0.61539,0.59006,0.5485300000000001,0.49207,0.42281,0.35026999999999997,0.29785,0.24834,0.15154,0.041067,0.06922400000000001,0.17614000000000002,0.27713000000000004,0.36941,0.44421000000000005,0.49842,0.54789,0.58943,0.61516,0.62398,0.6156,0.59028,0.54875,0.4923,0.42307,0.35075,0.29845,0.24875,0.15179,0.0413,0.069004,1
2209,0.17582,0.27683,0.36912,0.44401999999999997,0.49823,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35015,0.29772,0.24821999999999997,0.15142,0.040952999999999996,0.069337,0.17625,0.27724,0.36951999999999996,0.44431000000000004,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29857,0.24886999999999998,0.1519,0.041411,0.06889400000000001,1
750,0.26698,0.37669,0.4757,0.5604899999999999,0.62343,0.6667,0.69628,0.71246,0.71087,0.69063,0.6532100000000001,0.6017399999999999,0.5360699999999999,0.46606000000000003,0.40709,0.33157,0.22034,0.09901499999999999,0.024657,0.14678,0.2642,0.3739,0.47288,0.5574899999999999,0.6199899999999999,0.6632600000000001,0.69329,0.70963,0.70811,0.68796,0.65073,0.5995,0.5341,0.46543999999999996,0.40665999999999997,0.3297,0.21775999999999998,0.096372,0.027311000000000002,0.14944000000000002,8
4988,0.3783,0.48013999999999996,0.56844,0.63422,0.67282,0.7065,0.72865,0.7315699999999999,0.71423,0.67702,0.62103,0.5479,0.45997,0.36179,0.26813000000000003,0.18219000000000002,0.089548,0.023443000000000002,0.14703,0.26655,0.37863,0.48047,0.56876,0.63457,0.6731699999999999,0.7068300000000001,0.72897,0.7318899999999999,0.71455,0.6773399999999999,0.62134,0.5482100000000001,0.46026999999999996,0.36205,0.26827,0.18228,0.08973300000000001,0.023415000000000002,0.14674,0.26621999999999996,9
4585,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67333,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006120899999999999,0.12289000000000001,0
1654,0.26557,0.37528,0.47426999999999997,0.55897,0.62168,0.66495,0.69477,0.71103,0.7094699999999999,0.68928,0.65196,0.6006100000000001,0.5350699999999999,0.46574,0.40688,0.33064,0.21903000000000003,0.097678,0.025999,0.14812,0.26555,0.37525,0.47423999999999994,0.55895,0.62166,0.66493,0.6947399999999999,0.711,0.70944,0.68925,0.65193,0.60058,0.53505,0.46571999999999997,0.40686,0.33061,0.21900999999999998,0.09765,0.026026999999999998,0.14815,8
619,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0.24184,0.35314,0.45407,0.5385800000000001,0.59459,0.63776,0.6726300000000001,0.6916899999999999,0.69219,0.67332,0.6371399999999999,0.58643,0.5189600000000001,0.43843999999999994,0.35858,0.30034,0.23886999999999997,0.12675,0.006121,0.12289000000000001,0
6416,0.37279,0.48008999999999996,0.57415,0.64894,0.69522,0.7267600000000001,0.74648,0.74811,0.72992,0.6918,0.63608,0.5657800000000001,0.47997,0.38534,0.30916,0.22898000000000002,0.1238,0.009072700000000001,0.12988,0.25438,0.37206999999999996,0.47936999999999996,0.57343,0.64822,0.6945,0.7260300000000001,0.74575,0.74738,0.72919,0.69107,0.63535,0.56506,0.47925,0.3847,0.30864,0.22846,0.1231,0.0090037,0.13063,0.25511999999999996,3
2006,0.35323000000000004,0.46251000000000003,0.5577,0.63442,0.68455,0.71539,0.73323,0.73443,0.71555,0.67638,0.61797,0.54418,0.45605,0.35589,0.26808000000000004,0.18815,0.093935,0.031214999999999996,0.16202,0.28885,0.40854,0.51718,0.61125,0.68162,0.73055,0.76378,0.78514,0.78705,0.7683,0.72953,0.67424,0.60219,0.51488,0.42332,0.34935,0.26742,0.15200999999999998,0.023599000000000002,0.10862000000000001,0.23606999999999997,5
2031,0.17625,0.27724,0.36951,0.4443,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29858,0.24886999999999998,0.1519,0.041408999999999994,0.068896,0.17582,0.27683,0.36912,0.44401999999999997,0.49823999999999996,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35014,0.29772,0.24821999999999997,0.15142,0.040954000000000004,0.06933500000000001,1
5885,0.31172,0.41378000000000004,0.50269,0.5756100000000001,0.62095,0.64223,0.65879,0.66125,0.6441,0.60716,0.5514100000000001,0.4785,0.39086,0.29435,0.2076,0.12513,0.031560000000000005,0.086688,0.21119000000000002,0.33005,0.44216000000000005,0.5433600000000001,0.62788,0.6832699999999999,0.73227,0.77322,0.79615,0.79893,0.78132,0.7438600000000001,0.68763,0.6143,0.5260600000000001,0.42685,0.3279,0.23786,0.1458,0.037683999999999995,0.079624,0.20504,9
2874,0.38040999999999997,0.48936999999999997,0.58407,0.65778,0.70696,0.73831,0.75856,0.76017,0.74139,0.70217,0.64493,0.57284,0.48482,0.38722,0.309,0.22874,0.12319000000000001,0.0092027,0.13583,0.26295,0.3829,0.49187,0.58658,0.66037,0.7095600000000001,0.74087,0.76107,0.76268,0.7439,0.70467,0.64741,0.5753,0.48731,0.38952,0.31089,0.23062,0.12559,0.0093665,0.13324,0.26041,5
980,0.37274,0.48003999999999997,0.5741,0.64889,0.69516,0.7267100000000001,0.74643,0.74805,0.72987,0.69175,0.63603,0.5657300000000001,0.47991999999999996,0.38529,0.30913,0.22895,0.12376,0.009067799999999999,0.12992,0.25443000000000005,0.37211,0.47941000000000006,0.57347,0.64827,0.6945399999999999,0.7260800000000001,0.7458,0.74742,0.72923,0.69112,0.6354,0.56511,0.4793,0.38474,0.30867,0.22849,0.12315,0.0090081,0.13058,0.25508000000000003,3
760,0.17815,0.28153,0.37508,0.44959,0.50871,0.56021,0.60315,0.63002,0.63947,0.63121,0.60545,0.56297,0.50507,0.43387,0.35813,0.30516,0.25728,0.15865,0.045035000000000006,0.068446,0.17833,0.2817,0.37524,0.44973,0.50885,0.5603899999999999,0.60333,0.6302,0.63966,0.63139,0.60564,0.56316,0.50526,0.43408,0.35843,0.30551999999999996,0.25756,0.15885,0.04523,0.068257,4
3600,0.17812999999999998,0.28151,0.37505,0.44956,0.50868,0.56019,0.60313,0.63,0.63946,0.6311899999999999,0.60543,0.56295,0.50505,0.43385,0.3581,0.30512,0.25724,0.15863,0.045014,0.068465,0.17835,0.28171999999999997,0.37527,0.44976000000000005,0.50888,0.5604100000000001,0.60335,0.63022,0.63968,0.63141,0.6056600000000001,0.56318,0.5052800000000001,0.4341,0.35846,0.30556,0.25759,0.15887,0.045252,0.068236,4
1137,0.24185,0.35315,0.45408999999999994,0.53859,0.5946100000000001,0.63778,0.67264,0.6917,0.6922,0.6733399999999999,0.6371600000000001,0.58644,0.5189699999999999,0.43845,0.35859,0.30034,0.23888,0.12675999999999998,0.0061229,0.12287000000000001,0.24181999999999998,0.35313,0.45406,0.53857,0.59458,0.63775,0.67261,0.6916800000000001,0.69218,0.6733100000000001,0.63713,0.5864199999999999,0.51895,0.43843000000000004,0.35858,0.30034,0.23886999999999997,0.12674000000000002,0.006119100000000001,0.1229,0
926,0.37863,0.48047,0.56876,0.63457,0.67318,0.7068300000000001,0.72897,0.7319,0.71455,0.6773399999999999,0.62134,0.5482100000000001,0.46026999999999996,0.36205,0.26827,0.18228,0.08973400000000001,0.023415000000000002,0.14674,0.26621999999999996,0.3783,0.48013,0.56844,0.63422,0.67282,0.7065,0.72865,0.7315699999999999,0.71423,0.67702,0.62102,0.5479,0.45997,0.36179,0.26813000000000003,0.18218,0.089546,0.023443000000000002,0.14703,0.26655,9
5741,0.32088,0.42621000000000003,0.51928,0.59136,0.64075,0.6816300000000001,0.71027,0.72015,0.7107,0.6821,0.6351399999999999,0.57116,0.49228999999999995,0.40438,0.32813000000000003,0.25131,0.15579,0.037545,0.084685,0.20484000000000002,0.31931,0.42463,0.51765,0.58892,0.63859,0.68016,0.7088399999999999,0.7187399999999999,0.70929,0.68069,0.63373,0.56975,0.49086,0.40283,0.32629,0.24939,0.15420999999999999,0.036052,0.086191,0.20631,6
5705,0.38039,0.48935,0.58405,0.65776,0.70694,0.73829,0.75854,0.76015,0.74138,0.70216,0.64491,0.57282,0.48481,0.38721,0.30899,0.22871999999999998,0.12317,0.009201899999999999,0.13585,0.26297,0.38292,0.49188999999999994,0.5866,0.6603899999999999,0.70958,0.7408899999999999,0.7610899999999999,0.7627,0.74392,0.7046899999999999,0.6474300000000001,0.5753199999999999,0.48733000000000004,0.38954,0.31090999999999996,0.23063000000000003,0.1256,0.009368099999999999,0.13322,0.26039,5
5403,0.32006999999999997,0.42539,0.51845,0.59013,0.63966,0.68087,0.70953,0.71942,0.70997,0.68137,0.63441,0.5704199999999999,0.49154,0.40353,0.32706,0.25021,0.15494000000000002,0.03676,0.08546799999999999,0.2056,0.32006999999999997,0.42539,0.51844,0.59008,0.63961,0.68087,0.70953,0.71942,0.70998,0.68138,0.63442,0.57044,0.49156000000000005,0.40363000000000004,0.32729,0.25042,0.155,0.036784,0.085461,0.2056,6
3608,0.28083,0.39057,0.48971000000000003,0.57514,0.64063,0.68402,0.71148,0.72668,0.7246600000000001,0.70403,0.66574,0.61285,0.54614,0.47098,0.40863,0.33888,0.23306999999999997,0.11215,0.011448,0.13352999999999998,0.25092,0.36058,0.45937,0.54267,0.60336,0.64679,0.67916,0.69625,0.695,0.6754399999999999,0.63956,0.589,0.52527,0.4637,0.40484000000000003,0.31982,0.2054,0.08376499999999999,0.039968000000000004,0.16211,8
4657,0.13894,0.24008000000000002,0.33247,0.4063,0.46092,0.51131,0.55303,0.5788800000000001,0.58782,0.57957,0.5543600000000001,0.5129600000000001,0.45666,0.38772,0.31925,0.27037,0.21699000000000002,0.11597,0.008037899999999999,0.10425,0.21095999999999998,0.31182,0.40398,0.4798,0.53369,0.58217,0.62352,0.64912,0.65782,0.64933,0.62388,0.58223,0.52563,0.45611999999999997,0.38083,0.32522,0.27641,0.18523,0.074446,0.03563,1
3938,0.17625,0.27724,0.36951,0.4443,0.49851999999999996,0.5479999999999999,0.58954,0.61527,0.6240899999999999,0.6157100000000001,0.59039,0.54886,0.49241,0.42318,0.35088,0.29858,0.24886999999999998,0.1519,0.041408999999999994,0.068896,0.17582,0.27683,0.36912,0.44401999999999997,0.49823999999999996,0.5475899999999999,0.58912,0.6148399999999999,0.62366,0.61528,0.58995,0.5484100000000001,0.49195,0.42268999999999995,0.35014,0.29771,0.24821999999999997,0.15142,0.040954000000000004,0.06933500000000001,1
3375,0.38043000000000005,0.4894,0.58409,0.65779,0.70697,0.73833,0.75859,0.7602,0.74142,0.7022,0.6449600000000001,0.57287,0.48486,0.38726,0.30905,0.22878,0.12322000000000001,0.009204200000000001,0.1358,0.26293,0.38288,0.49185,0.5865600000000001,0.6603600000000001,0.70955,0.7408600000000001,0.76105,0.76266,0.74387,0.70465,0.6473899999999999,0.57527,0.48728,0.38949,0.31084,0.23056999999999997,0.12555999999999998,0.009363600000000001,0.13326,0.26043,5
