,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t9,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,F
2023,0.33813000000000004,0.35556,0.38684,0.45688999999999996,0.52689,0.56775,0.6156699999999999,0.66483,0.70785,0.74059,0.76072,0.76754,0.7609600000000001,0.74149,0.7037800000000001,0.64563,0.57062,0.49437,0.42344,0.36617,0.33776999999999996,0.35513,0.38639,0.45647,0.52641,0.5673600000000001,0.61537,0.66459,0.70767,0.74045,0.76063,0.76749,0.76095,0.74151,0.7037800000000001,0.64563,0.57063,0.49446999999999997,0.42361000000000004,0.36641999999999997,9
5520,0.40008,0.42103,0.45458999999999994,0.51561,0.6038899999999999,0.66587,0.69495,0.71445,0.73,0.7418600000000001,0.75767,0.76951,0.7675,0.75431,0.72582,0.67197,0.5959399999999999,0.52785,0.46803999999999996,0.42135,0.40008,0.42103,0.45458999999999994,0.51561,0.6038899999999999,0.66587,0.69495,0.71445,0.73,0.7418600000000001,0.75767,0.76951,0.7675,0.75431,0.72582,0.67197,0.5959399999999999,0.52785,0.46803999999999996,0.42135,0
229,0.3736,0.40643,0.44398999999999994,0.50615,0.5834600000000001,0.63943,0.66583,0.68174,0.6917300000000001,0.69524,0.70008,0.7023,0.6924600000000001,0.67301,0.64241,0.59038,0.51756,0.45221000000000006,0.39826,0.36041,0.3529,0.38422,0.42246000000000006,0.48683000000000004,0.56421,0.61856,0.6452899999999999,0.66286,0.6752600000000001,0.68321,0.6933600000000001,0.69821,0.69071,0.67362,0.64291,0.5895699999999999,0.51886,0.45887,0.40909,0.37576,2
2234,0.34121999999999997,0.37196999999999997,0.41926,0.51262,0.60123,0.64913,0.69806,0.74487,0.78442,0.81267,0.82729,0.82737,0.81304,0.78368,0.73607,0.66787,0.58575,0.50353,0.42661000000000004,0.36654000000000003,0.3418,0.37254,0.41976,0.5130399999999999,0.60178,0.6496,0.69838,0.74507,0.7845300000000001,0.81271,0.82725,0.8272700000000001,0.81287,0.7834399999999999,0.7357899999999999,0.6676300000000001,0.5854699999999999,0.5031800000000001,0.42618999999999996,0.36603,6
1334,0.35857,0.40199,0.47013999999999995,0.57025,0.65176,0.70655,0.75834,0.80324,0.83806,0.8597100000000001,0.86645,0.85787,0.83454,0.79661,0.7411,0.66594,0.57722,0.49143000000000003,0.41535,0.36330999999999997,0.35882,0.40215,0.47031999999999996,0.57044,0.65188,0.7066100000000001,0.75832,0.80319,0.83798,0.85961,0.8663200000000001,0.8577100000000001,0.8343799999999999,0.7963600000000001,0.7408100000000001,0.66561,0.57696,0.49117,0.41511000000000003,0.36304000000000003,10
3325,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73605,0.7471,0.75144,0.75802,0.75941,0.74642,0.7218600000000001,0.67743,0.61739,0.55215,0.49032,0.4385,0.40641,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.74715,0.75149,0.75807,0.75945,0.74646,0.7219,0.67747,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,8
1332,0.40995,0.43001000000000006,0.46318000000000004,0.5210199999999999,0.60782,0.6717,0.7007399999999999,0.71911,0.73292,0.74219,0.75515,0.76566,0.76266,0.74856,0.72027,0.66705,0.59044,0.52052,0.45961,0.41207,0.39064,0.41246000000000005,0.44653999999999994,0.51062,0.6,0.66013,0.6894600000000001,0.71018,0.7274,0.74198,0.76043,0.77328,0.7722600000000001,0.7598699999999999,0.73105,0.67661,0.60141,0.53492,0.47613,0.43022,0
4077,0.30942,0.34776999999999997,0.40481,0.49423,0.57553,0.63015,0.672,0.70526,0.7300300000000001,0.74429,0.74639,0.73583,0.71286,0.68011,0.63962,0.58687,0.5138199999999999,0.43995,0.37269,0.32147,0.30905,0.34751,0.4048,0.49438000000000004,0.5756100000000001,0.63017,0.67208,0.7054199999999999,0.73028,0.74462,0.74678,0.73629,0.71337,0.68067,0.64023,0.5875199999999999,0.51444,0.44059,0.3733,0.32202,7
471,0.34584000000000004,0.38082,0.43799,0.5321199999999999,0.61451,0.66779,0.71845,0.7633800000000001,0.7993100000000001,0.8229700000000001,0.83241,0.8270700000000001,0.80743,0.77474,0.7301,0.66395,0.57418,0.49037,0.41644,0.36123,0.34644,0.38148000000000004,0.43865,0.53279,0.61525,0.66846,0.71899,0.76383,0.79969,0.8232700000000001,0.83265,0.82724,0.80753,0.77475,0.7300399999999999,0.66391,0.57412,0.49021000000000003,0.41617,0.3608,4
3310,0.30939,0.34775,0.40481,0.49423999999999996,0.5755399999999999,0.63016,0.67201,0.70528,0.73006,0.74432,0.74643,0.73587,0.71291,0.68016,0.63967,0.5869300000000001,0.5138699999999999,0.44001,0.37275,0.32152,0.30909000000000003,0.34753,0.4048,0.49437,0.5756100000000001,0.63017,0.67207,0.70541,0.73026,0.74459,0.74675,0.73625,0.71333,0.6806300000000001,0.64018,0.5874699999999999,0.51439,0.44054,0.37325,0.32197,7
3604,0.3459,0.38090999999999997,0.43812,0.53227,0.61465,0.66794,0.71859,0.76352,0.7994600000000001,0.82311,0.83255,0.8272,0.80755,0.77485,0.7302,0.66405,0.57428,0.49044,0.41648999999999997,0.36123,0.34638,0.38139,0.43851999999999997,0.53263,0.6151,0.6683100000000001,0.71885,0.76369,0.79955,0.82314,0.83252,0.82711,0.8074100000000001,0.77464,0.7299399999999999,0.66381,0.57403,0.49013,0.41612,0.3608,4
2968,0.36944,0.39604,0.43026000000000003,0.4915,0.57398,0.62776,0.65258,0.669,0.6815,0.6904600000000001,0.70331,0.71243,0.7088,0.69396,0.65755,0.6029800000000001,0.53733,0.47598999999999997,0.42152,0.38221,0.36958,0.3963,0.43057,0.49185,0.57435,0.62813,0.6529699999999999,0.6694,0.6819,0.69084,0.70365,0.71275,0.70908,0.69424,0.65786,0.6033,0.5375800000000001,0.47617,0.42162,0.3822,3
562,0.87851,0.89902,0.9275899999999999,0.9482,0.96035,0.9752799999999999,0.9885200000000001,0.99623,1.0,0.98357,0.9378200000000001,0.87244,0.79311,0.69923,0.59314,0.47588,0.35346,0.23029000000000002,0.11169000000000001,0.011626000000000001,0.010134,0.08355800000000001,0.20779,0.33964,0.46571,0.58109,0.68403,0.77378,0.84715,0.90089,0.9358200000000001,0.9542799999999999,0.96001,0.95496,0.94095,0.9203899999999999,0.8963,0.87164,0.8500700000000001,0.83511,8
3049,0.35873,0.40206,0.47026,0.57038,0.6518,0.70655,0.75826,0.80315,0.83796,0.8596,0.8663200000000001,0.85772,0.8344,0.7963899999999999,0.74085,0.66564,0.57699,0.49122,0.41517,0.36312,0.35865,0.40208,0.47021,0.57031,0.65184,0.70662,0.75838,0.8032699999999999,0.8380799999999999,0.8597299999999999,0.86646,0.8578600000000001,0.83452,0.7965800000000001,0.74107,0.66592,0.57718,0.49138999999999994,0.4153,0.36324,10
1215,0.363,0.39513000000000004,0.43311000000000005,0.49642,0.57385,0.62897,0.65549,0.6722199999999999,0.6834399999999999,0.68909,0.69667,0.70038,0.6916899999999999,0.67348,0.64293,0.59022,0.5182,0.45569,0.40386,0.36828,0.36295,0.39501,0.43283,0.496,0.5734,0.6286,0.65513,0.67183,0.68302,0.68863,0.69621,0.69992,0.69124,0.67304,0.64251,0.5898,0.5178,0.45533999999999997,0.40359,0.36814,2
460,0.34739000000000003,0.36833,0.4127,0.49959,0.59402,0.6461100000000001,0.69555,0.74403,0.78594,0.81693,0.8343200000000001,0.83701,0.82505,0.79916,0.76051,0.70006,0.6134,0.52725,0.44928999999999997,0.38447,0.35043,0.36885999999999997,0.41053999999999996,0.50048,0.5908399999999999,0.63949,0.68888,0.73728,0.77923,0.8103,0.82785,0.8308,0.81924,0.79401,0.75457,0.68977,0.60358,0.52132,0.44405,0.38019000000000003,1
4067,0.30942,0.34776999999999997,0.40481999999999996,0.49423,0.5755399999999999,0.63016,0.672,0.70527,0.7300399999999999,0.7443,0.7464,0.7358399999999999,0.71287,0.68012,0.63963,0.5868800000000001,0.51383,0.43996,0.3727,0.32148000000000004,0.30906,0.34751,0.4048,0.49438000000000004,0.5756100000000001,0.63017,0.67207,0.7054199999999999,0.73028,0.74461,0.74678,0.73628,0.71336,0.68067,0.64022,0.5875100000000001,0.51444,0.44059,0.3733,0.32201,7
3174,0.3459,0.38090999999999997,0.43812,0.53227,0.61465,0.66794,0.71859,0.76352,0.79945,0.82311,0.83255,0.82719,0.80755,0.77485,0.7302,0.66405,0.57428,0.49044,0.41648999999999997,0.36123,0.34638,0.38139,0.43851999999999997,0.53263,0.61511,0.6683100000000001,0.71885,0.76369,0.79955,0.82314,0.83252,0.82711,0.8074100000000001,0.77464,0.7299399999999999,0.66381,0.57403,0.49013,0.41612,0.3608,4
5928,0.35853,0.40197,0.47017,0.57029,0.65178,0.7065899999999999,0.75839,0.8033100000000001,0.83814,0.8598,0.86655,0.8579700000000001,0.8346399999999999,0.79672,0.74122,0.66604,0.5773199999999999,0.49153,0.41545,0.36338000000000004,0.35886,0.40216,0.47029,0.5704,0.65186,0.70657,0.75826,0.80312,0.8379,0.8595200000000001,0.8662299999999999,0.85761,0.8342799999999999,0.79625,0.7407,0.66551,0.57685,0.49107,0.41501000000000005,0.36296999999999996,10
165,0.34947,0.36927,0.41181,0.50035,0.59297,0.6431100000000001,0.69239,0.7407100000000001,0.78255,0.8135,0.83091,0.83367,0.82185,0.7962100000000001,0.75722,0.6947800000000001,0.6075699999999999,0.52377,0.44616000000000006,0.38175,0.34841,0.36826,0.41093999999999997,0.49972,0.59213,0.64232,0.69192,0.74047,0.78249,0.8136,0.8311299999999999,0.83401,0.8223,0.79682,0.75793,0.6954100000000001,0.60822,0.52453,0.44702,0.38273,1
6115,0.33776,0.35512,0.38638,0.45646000000000003,0.5264,0.56734,0.61535,0.6645800000000001,0.70765,0.74044,0.76061,0.76748,0.76094,0.7415,0.70377,0.64562,0.57062,0.49446,0.42361000000000004,0.36641999999999997,0.33813000000000004,0.35557,0.38686,0.45691000000000004,0.5269,0.56777,0.61568,0.66485,0.70786,0.7406,0.76074,0.76755,0.76097,0.7415,0.7037899999999999,0.64565,0.57063,0.49438000000000004,0.42345,0.36617,9
2955,0.33776999999999996,0.35512,0.38639,0.45647,0.52641,0.5673600000000001,0.61536,0.66459,0.7076600000000001,0.74045,0.76062,0.76749,0.76095,0.74151,0.7037800000000001,0.64562,0.57063,0.49446,0.42361000000000004,0.36641999999999997,0.33813000000000004,0.35557,0.38685,0.4569,0.52689,0.56776,0.6156699999999999,0.66484,0.70785,0.74059,0.76073,0.76755,0.76097,0.74149,0.7037800000000001,0.64564,0.57062,0.49438000000000004,0.42345,0.36617,9
1763,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73606,0.74711,0.75145,0.75803,0.75941,0.74642,0.7218600000000001,0.67743,0.6174,0.55215,0.49032,0.4385,0.40641,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.7471399999999999,0.75149,0.75807,0.75945,0.74645,0.7219,0.6774600000000001,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,8
2083,0.061283000000000004,0.026373,0.10300000000000001,0.17142000000000002,0.26528,0.36866,0.46662,0.5516800000000001,0.62454,0.68338,0.72432,0.7439899999999999,0.7417699999999999,0.73239,0.72109,0.70787,0.69382,0.68261,0.67855,0.68762,0.71483,0.75541,0.78152,0.81622,0.8602,0.9081799999999999,0.9576100000000001,0.9738600000000001,0.9653700000000001,0.9433,0.9070299999999999,0.85798,0.7973100000000001,0.72507,0.64573,0.56466,0.48096000000000005,0.3922,0.29994,0.1926,2
1189,0.3094,0.34775,0.40481,0.49423,0.57553,0.63015,0.67199,0.70526,0.7300399999999999,0.7443,0.7464,0.73585,0.7128800000000001,0.68014,0.63965,0.5869,0.51384,0.43998000000000004,0.37272,0.3215,0.30908,0.34753,0.40481,0.49438000000000004,0.57562,0.6301800000000001,0.67208,0.7054199999999999,0.73028,0.74461,0.7467699999999999,0.73627,0.71335,0.68065,0.6402100000000001,0.58749,0.51442,0.44056999999999996,0.37327,0.32199,7
6014,0.34639000000000003,0.38140999999999997,0.43854,0.53266,0.6151300000000001,0.6683399999999999,0.71887,0.76371,0.79957,0.82316,0.83254,0.8271299999999999,0.8074399999999999,0.77466,0.72996,0.66383,0.57405,0.49015,0.41613,0.3608,0.34589000000000003,0.3809,0.4381,0.53225,0.61463,0.66791,0.7185699999999999,0.7635,0.79943,0.8230799999999999,0.8325299999999999,0.8271700000000001,0.80753,0.77483,0.73018,0.66403,0.57426,0.49043000000000003,0.41648,0.36123,4
2516,0.39221,0.4139,0.44788999999999995,0.51146,0.60068,0.6611199999999999,0.6904,0.7109,0.72785,0.74195,0.75997,0.77267,0.77148,0.7589600000000001,0.73021,0.67587,0.6005,0.53375,0.47479,0.42875,0.40759,0.42785,0.46108999999999994,0.51968,0.6068600000000001,0.6702899999999999,0.6993199999999999,0.71795,0.73217,0.74203,0.75569,0.76654,0.76377,0.7499,0.7215699999999999,0.6682,0.5917,0.5222399999999999,0.4616,0.41428000000000004,0
5286,0.37001,0.39658000000000004,0.43076000000000003,0.49182,0.57425,0.62816,0.65296,0.66932,0.68172,0.69052,0.7032,0.71226,0.7085600000000001,0.6937,0.6573399999999999,0.60278,0.53703,0.4756,0.42105,0.38167,0.36903,0.39576999999999996,0.43008,0.49153,0.57407,0.62773,0.65258,0.66908,0.68167,0.69076,0.70373,0.7128899999999999,0.7093,0.69448,0.65805,0.60347,0.53785,0.47652,0.42206000000000005,0.3827,3
5466,0.34831,0.36818,0.41086999999999996,0.49968,0.59208,0.64226,0.6919,0.74047,0.78251,0.81363,0.8311799999999999,0.8340700000000001,0.82237,0.7969,0.75802,0.6955,0.6083,0.52462,0.44711999999999996,0.38283,0.34957,0.36935,0.41188,0.50038,0.59302,0.6431600000000001,0.6924100000000001,0.7407100000000001,0.7825300000000001,0.81347,0.83086,0.8336100000000001,0.82178,0.7961199999999999,0.75712,0.6946899999999999,0.60749,0.52368,0.44606,0.38165,1
3963,0.070506,0.15125,0.25336,0.33318000000000003,0.40825,0.5009399999999999,0.59956,0.6928,0.77173,0.83711,0.88712,0.91706,0.92189,0.90051,0.8740399999999999,0.84393,0.80965,0.77357,0.73957,0.7124199999999999,0.69782,0.7049300000000001,0.7307600000000001,0.75236,0.77313,0.81253,0.86321,0.89704,0.89166,0.86824,0.8306399999999999,0.78091,0.7207100000000001,0.6534399999999999,0.58773,0.52058,0.44714,0.3673,0.26521,0.1566,0
2429,0.33814,0.35555,0.38682,0.45683999999999997,0.52685,0.56771,0.61562,0.66477,0.7077899999999999,0.74053,0.76066,0.76748,0.7609,0.74143,0.70372,0.64558,0.5705600000000001,0.49432,0.4234,0.36614,0.33776,0.35514,0.38641,0.45652,0.52645,0.5674,0.61542,0.66464,0.70772,0.74051,0.76069,0.76755,0.7610100000000001,0.74157,0.7038399999999999,0.64569,0.57068,0.49451999999999996,0.42366000000000004,0.36645,9
4440,0.34121999999999997,0.37196999999999997,0.41926,0.51261,0.60123,0.64912,0.69805,0.7448600000000001,0.78441,0.81267,0.8272799999999999,0.82736,0.81304,0.78368,0.73606,0.66786,0.58575,0.50353,0.42661000000000004,0.36654000000000003,0.3418,0.37254,0.41976,0.5130399999999999,0.60178,0.6496,0.69838,0.74508,0.7845300000000001,0.81271,0.82726,0.8272700000000001,0.81288,0.78345,0.7358,0.6676300000000001,0.5854699999999999,0.5031899999999999,0.42618999999999996,0.36604000000000003,6
3819,0.30938000000000004,0.34774,0.40481,0.49425,0.57555,0.63016,0.67201,0.70528,0.73007,0.74434,0.74644,0.7358899999999999,0.7129300000000001,0.68018,0.6397,0.58695,0.5139,0.44003000000000003,0.37277,0.32154,0.3091,0.34754,0.4048,0.49436,0.5756,0.63017,0.67206,0.7054,0.73025,0.74458,0.74673,0.73623,0.71331,0.6806,0.6401600000000001,0.58744,0.51437,0.44051999999999997,0.37323,0.32195,7
3548,0.36948000000000003,0.39609,0.43031,0.49154,0.57401,0.6278,0.65263,0.66905,0.6815399999999999,0.6904899999999999,0.70333,0.71244,0.7088,0.69396,0.65756,0.6029800000000001,0.53733,0.47598,0.4215,0.38218,0.36955,0.39625,0.43053,0.49181,0.57431,0.6280899999999999,0.65292,0.6693600000000001,0.68186,0.69081,0.70363,0.71273,0.70908,0.69424,0.65786,0.60329,0.53757,0.47618,0.42163,0.38223,3
1999,0.38372,0.40613,0.44072,0.50698,0.59691,0.65572,0.68533,0.70701,0.72545,0.7421300000000001,0.76252,0.7759199999999999,0.77565,0.7638,0.73468,0.67979,0.60538,0.54001,0.48196000000000006,0.43665,0.41568,0.43528,0.46829,0.52435,0.61015,0.6751,0.70421,0.72201,0.73483,0.74275,0.75397,0.76358,0.76003,0.74537,0.71713,0.6642899999999999,0.5875100000000001,0.5164,0.45481000000000005,0.40673000000000004,0
2529,0.36301,0.39513000000000004,0.43311000000000005,0.49642,0.57386,0.62897,0.6555,0.67223,0.68345,0.68909,0.69668,0.70038,0.6917,0.67348,0.64293,0.59022,0.5182,0.45568000000000003,0.40386,0.36828,0.36295,0.395,0.43282,0.49599,0.5734,0.6286,0.65513,0.67182,0.68301,0.68863,0.69621,0.69992,0.69124,0.67304,0.64251,0.5898,0.5178,0.45533999999999997,0.40359,0.36814,2
2933,0.43061000000000005,0.46637,0.5019600000000001,0.55957,0.6338600000000001,0.6935899999999999,0.72049,0.73347,0.73741,0.73373,0.7237100000000001,0.71455,0.6995899999999999,0.67306,0.6382899999999999,0.5898100000000001,0.51903,0.43801999999999996,0.37151999999999996,0.3208,0.30029,0.32668,0.36735,0.43877,0.51425,0.5645899999999999,0.59325,0.61698,0.63699,0.6600600000000001,0.68176,0.69134,0.6902699999999999,0.6775,0.64386,0.5868800000000001,0.5291,0.48023000000000005,0.4406,0.41775,2
5293,0.36295,0.395,0.43282,0.49599,0.57339,0.62859,0.65512,0.67182,0.68301,0.68863,0.69621,0.69992,0.69124,0.67304,0.64251,0.5898,0.5178,0.45533999999999997,0.40359,0.36814,0.36301,0.39513000000000004,0.43311000000000005,0.49643000000000004,0.57386,0.62897,0.6555,0.67223,0.68345,0.68909,0.69668,0.70038,0.6917,0.67348,0.64293,0.59022,0.5182,0.45568000000000003,0.40386,0.36828,2
6356,0.3496,0.36938000000000004,0.41191000000000005,0.50041,0.59305,0.6431899999999999,0.6924399999999999,0.7407199999999999,0.78254,0.81347,0.83086,0.8336100000000001,0.82178,0.79611,0.7571100000000001,0.69468,0.60748,0.52366,0.44603999999999994,0.38163,0.34828000000000003,0.36814,0.41084,0.49966000000000005,0.59205,0.6422399999999999,0.69188,0.74046,0.78251,0.81363,0.8311799999999999,0.8340700000000001,0.82237,0.79691,0.75803,0.6955100000000001,0.60832,0.52464,0.44714,0.38286,1
2233,0.3418,0.37254,0.41976,0.5130399999999999,0.60178,0.6496,0.69838,0.74508,0.7845300000000001,0.81271,0.82726,0.8272700000000001,0.81288,0.7834399999999999,0.7357899999999999,0.6676300000000001,0.5854699999999999,0.5031899999999999,0.42618999999999996,0.36604000000000003,0.34121999999999997,0.37196999999999997,0.41926,0.51261,0.60123,0.64912,0.69805,0.7448600000000001,0.78441,0.81267,0.8272799999999999,0.82736,0.81304,0.78368,0.73606,0.66786,0.58575,0.50353,0.42661000000000004,0.36654000000000003,6
5228,0.4128,0.4486,0.48786,0.5505,0.62872,0.68576,0.71028,0.72226,0.72675,0.7237600000000001,0.71986,0.71634,0.70217,0.67756,0.63666,0.57676,0.50333,0.43577,0.37911999999999996,0.34395,0.34752,0.38606,0.43843999999999994,0.51598,0.59421,0.64436,0.67228,0.69245,0.7069300000000001,0.7193,0.73317,0.73763,0.73,0.71027,0.66791,0.60807,0.54266,0.48385,0.43538000000000004,0.406,5
5142,0.35877,0.40209,0.47028000000000003,0.5704100000000001,0.65183,0.70657,0.7582899999999999,0.8031699999999999,0.8379700000000001,0.8596,0.8663200000000001,0.85772,0.8344,0.79638,0.7408399999999999,0.66563,0.57698,0.49121000000000004,0.41515,0.36309,0.35862,0.40204,0.47018000000000004,0.57029,0.65181,0.7065899999999999,0.75836,0.80325,0.8380700000000001,0.85972,0.86645,0.8578600000000001,0.83452,0.7965800000000001,0.7410800000000001,0.66592,0.57719,0.4914,0.41531,0.36325999999999997,10
1647,0.36301,0.39514,0.43313,0.49646,0.57389,0.629,0.65552,0.6722600000000001,0.68348,0.68913,0.69671,0.7004199999999999,0.6917300000000001,0.67352,0.6429699999999999,0.59026,0.51823,0.45571000000000006,0.40388,0.36829,0.36295,0.39499,0.4328,0.49596,0.5733600000000001,0.62857,0.6551,0.67179,0.68298,0.6885899999999999,0.69617,0.6998800000000001,0.69121,0.6729999999999999,0.64247,0.5897600000000001,0.51777,0.45531000000000005,0.40357,0.36813,2
3653,0.36945,0.39605999999999997,0.43027,0.49149,0.57397,0.62775,0.65258,0.669,0.6814899999999999,0.6904399999999999,0.70328,0.7124,0.70877,0.69393,0.65752,0.60295,0.5373,0.47596000000000005,0.42149,0.38218,0.36956999999999995,0.39629000000000003,0.43057,0.49186,0.57436,0.6281399999999999,0.6529699999999999,0.6694100000000001,0.68191,0.69085,0.70367,0.71277,0.70911,0.6942699999999999,0.65789,0.60333,0.5376,0.4762,0.42163999999999996,0.38222,3
2036,0.35852,0.40198,0.47021999999999997,0.5703600000000001,0.65182,0.70665,0.75846,0.8033899999999999,0.8382299999999999,0.8599,0.86665,0.8580700000000001,0.83475,0.79683,0.74133,0.66615,0.5774199999999999,0.49163,0.41553,0.36344,0.35886999999999997,0.40216,0.47024,0.57033,0.65182,0.70652,0.7581899999999999,0.80303,0.83781,0.8594200000000001,0.8661200000000001,0.85751,0.8341700000000001,0.79614,0.74059,0.6654,0.57675,0.49098,0.41493,0.36291,10
4430,0.35879,0.40212,0.47031000000000006,0.57043,0.65186,0.7066,0.75831,0.80319,0.83799,0.85962,0.86634,0.85774,0.83441,0.7963899999999999,0.74085,0.66564,0.57699,0.49121000000000004,0.41513999999999995,0.36308,0.3586,0.40202,0.47016,0.57026,0.65179,0.7065600000000001,0.75834,0.80323,0.83805,0.8597,0.8664299999999999,0.85785,0.8345100000000001,0.7965800000000001,0.74107,0.66591,0.57718,0.49138999999999994,0.41531999999999997,0.36327,10
691,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.7471399999999999,0.75149,0.75807,0.75945,0.74645,0.7219,0.67747,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73606,0.74711,0.75144,0.75803,0.75941,0.74642,0.7218600000000001,0.67743,0.6174,0.55215,0.49032,0.4385,0.40641,8
4558,0.40008,0.42103,0.45458999999999994,0.51561,0.6038899999999999,0.66587,0.69495,0.71445,0.73,0.7418600000000001,0.75767,0.76951,0.7675,0.75431,0.72582,0.67197,0.5959399999999999,0.52785,0.46803999999999996,0.42135,0.40008,0.42103,0.45458999999999994,0.51561,0.6038899999999999,0.66587,0.69495,0.71445,0.73,0.7418600000000001,0.75767,0.76951,0.7675,0.75431,0.72582,0.67197,0.5959399999999999,0.52785,0.46803999999999996,0.42135,0
4240,0.34121999999999997,0.37196999999999997,0.41926,0.51261,0.60123,0.64912,0.69805,0.7448600000000001,0.78441,0.81267,0.8272799999999999,0.82736,0.81304,0.78368,0.73606,0.66786,0.58575,0.50353,0.42661000000000004,0.36654000000000003,0.3418,0.37254,0.41976,0.5130399999999999,0.60178,0.6496,0.69838,0.74508,0.7845300000000001,0.81271,0.82726,0.8272700000000001,0.81288,0.78345,0.7358,0.6676300000000001,0.5854699999999999,0.5031899999999999,0.42618999999999996,0.36604000000000003,6
1791,0.34204,0.37456999999999996,0.42251000000000005,0.5170600000000001,0.605,0.65284,0.7021,0.74908,0.78869,0.81692,0.83147,0.8314299999999999,0.81695,0.78742,0.73965,0.67137,0.58897,0.50631,0.42871000000000004,0.36757,0.34109,0.3701,0.41676,0.50885,0.59817,0.6461100000000001,0.69457,0.7411,0.7805,0.8087,0.82331,0.8234299999999999,0.80919,0.77992,0.73241,0.66433,0.58244,0.50058,0.42423,0.3651,6
659,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73605,0.7471,0.75144,0.75803,0.75941,0.74642,0.7218600000000001,0.67743,0.6174,0.55215,0.49032,0.4385,0.40641,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.74715,0.75149,0.75807,0.75945,0.74646,0.7219,0.67747,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,8
5915,0.36948000000000003,0.39609,0.43031,0.49153,0.57401,0.6278,0.65262,0.66904,0.68153,0.69048,0.70332,0.71244,0.7088,0.69396,0.65755,0.6029800000000001,0.53732,0.47598,0.4215,0.38218,0.36955,0.39625,0.43053,0.49181,0.57431,0.6280899999999999,0.65293,0.6693600000000001,0.68187,0.69081,0.7036399999999999,0.7127399999999999,0.70908,0.69424,0.65786,0.60329,0.5375800000000001,0.47618,0.42163999999999996,0.38223,3
5136,0.36946999999999997,0.39605999999999997,0.43028,0.49149,0.57397,0.62776,0.65258,0.669,0.6814899999999999,0.6904399999999999,0.70328,0.71239,0.7087600000000001,0.69392,0.65751,0.6029399999999999,0.5372899999999999,0.47595,0.42148,0.38216999999999995,0.36956,0.39628,0.43056000000000005,0.49185,0.57436,0.62813,0.6529699999999999,0.6694100000000001,0.68191,0.69086,0.70368,0.71278,0.70912,0.69428,0.6579,0.60333,0.53761,0.4762,0.42165,0.38223,3
705,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73606,0.7471,0.75144,0.75803,0.75941,0.74642,0.7218600000000001,0.67743,0.6174,0.55215,0.49032,0.4385,0.40641,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.74715,0.75149,0.75807,0.75945,0.74646,0.7219,0.67747,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,8
3713,0.34121999999999997,0.37196999999999997,0.41926,0.51262,0.60123,0.64912,0.69806,0.74487,0.78442,0.81267,0.82729,0.82737,0.81304,0.78368,0.73606,0.66786,0.58575,0.50353,0.42661000000000004,0.36654000000000003,0.3418,0.37254,0.41976,0.5130399999999999,0.60178,0.6496,0.69838,0.74508,0.7845300000000001,0.81271,0.82725,0.8272700000000001,0.81288,0.7834399999999999,0.7357899999999999,0.6676300000000001,0.5854699999999999,0.5031800000000001,0.42618999999999996,0.36603,6
2983,0.40898,0.44653999999999994,0.48894,0.5513,0.6279600000000001,0.68801,0.71758,0.73605,0.7471,0.75144,0.75803,0.75941,0.74642,0.7218600000000001,0.67743,0.6174,0.55215,0.49032,0.4385,0.40641,0.40899,0.44656,0.48896000000000006,0.55133,0.628,0.68805,0.71762,0.7360899999999999,0.74715,0.75149,0.75807,0.75945,0.74646,0.7219,0.67747,0.61743,0.55218,0.49035,0.43851999999999997,0.40642,8
3186,0.3459,0.38090999999999997,0.43812,0.53227,0.61465,0.66794,0.71859,0.76352,0.7994600000000001,0.82311,0.83255,0.8272,0.80755,0.77485,0.7302,0.66405,0.57428,0.49044,0.41648999999999997,0.36123,0.34638,0.38139,0.43851999999999997,0.53263,0.6151,0.6683100000000001,0.71885,0.76369,0.79955,0.82314,0.83252,0.82711,0.8074100000000001,0.77464,0.7299399999999999,0.66381,0.57403,0.49013,0.41612,0.3608,4
